first_name,last_name,emp_no,title
Yechezkel,Gubsky,438366,Engineer
Yechezkel,Gubsky,438366,Senior Engineer
Nahid,Pero,438393,Senior Engineer
Snehasis,Duclos,438409,Staff
Jiang,Zockler,438429,Engineer
Jiang,Zockler,438429,Senior Engineer
Kiyokazu,Mahmud,438441,Engineer
Kiyokazu,Mahmud,438441,Senior Engineer
Aris,Wendorf,438488,Engineer
Aris,Wendorf,438488,Senior Engineer
Xiaobin,Ruther,438578,Engineer
Xiaobin,Ruther,438578,Senior Engineer
Ewing,Serov,438726,Staff
Heping,Syrotiuk,438737,Engineer
Heping,Syrotiuk,438737,Senior Engineer
Kiyokazu,Thambidurai,438781,Engineer
Kiyokazu,Thambidurai,438781,Senior Engineer
Tomofumi,Wrigley,438787,Engineer
Tomofumi,Wrigley,438787,Senior Engineer
Marsja,Serna,438808,Engineer
Marsja,Serna,438808,Senior Engineer
Geoffry,Feinberg,438873,Senior Staff
Marsha,Szilard,438915,Senior Staff
Marsha,Szilard,438915,Staff
Xiaoheng,Waleschkowski,438917,Senior Staff
Xiaoheng,Waleschkowski,438917,Staff
Shigenori,Vandervoorde,438931,Engineer
Shigenori,Vandervoorde,438931,Senior Engineer
Mads,Thisen,438934,Senior Staff
Mads,Thisen,438934,Staff
Florian,Anick,438944,Senior Staff
Florian,Anick,438944,Staff
Vasilis,Stranks,438947,Senior Staff
Vasilis,Stranks,438947,Staff
Sergi,Wendorf,439069,Engineer
Kokou,Woycyznski,439071,Senior Staff
Kokou,Woycyznski,439071,Staff
Hyuncheol,Tsunoo,439090,Staff
Gritta,Henders,439197,Staff
Aimee,Mateescu,439216,Engineer
Aimee,Mateescu,439216,Senior Engineer
Surveyors,Cummings,439259,Engineer
Surveyors,Cummings,439259,Senior Engineer
Aruna,Hempstead,439292,Senior Staff
Aruna,Hempstead,439292,Staff
Navin,Shimshoni,439296,Senior Engineer
Shay,Heyers,439358,Engineer
Almudena,Bednarek,439493,Senior Engineer
Sashi,Sullins,439795,Engineer
Sashi,Sullins,439795,Senior Engineer
Yucai,Papadias,439835,Engineer
Yucai,Papadias,439835,Senior Engineer
Hailing,Schiettecatte,440076,Assistant Engineer
Hailing,Schiettecatte,440076,Engineer
Heeju,Szemeredi,440083,Senior Staff
Nirmal,Constantine,440128,Senior Staff
Nirmal,Constantine,440128,Staff
Bowen,Jenevein,440136,Senior Staff
Bowen,Jenevein,440136,Staff
Kiyomitsu,Falster,440189,Senior Engineer
Franziska,Caine,440236,Senior Engineer
Bezalel,Denny,440383,Engineer
Bezalel,Denny,440383,Senior Engineer
Vasiliy,Karlin,440400,Senior Staff
Vasiliy,Karlin,440400,Staff
Eberhardt,Radivojevic,440412,Senior Staff
Kolar,Meriste,440414,Engineer
Kolar,Meriste,440414,Senior Engineer
Tonia,Milicia,440437,Engineer
Tonia,Milicia,440437,Senior Engineer
Nahum,Pettis,440539,Engineer
Nahum,Pettis,440539,Senior Engineer
Dietrich,Eldridge,440549,Engineer
Dietrich,Eldridge,440549,Senior Engineer
Nadjib,Baez,440590,Senior Engineer
Dmitry,Kawashima,440598,Technique Leader
Vishu,Gammage,440680,Technique Leader
Phillip,Schusler,440681,Senior Staff
Phillip,Schusler,440681,Staff
Malu,Hemaspaandra,440795,Engineer
Richara,Falco,440829,Engineer
Richara,Falco,440829,Senior Engineer
Gift,Gewali,440879,Engineer
Gift,Gewali,440879,Senior Engineer
Qiwen,Pintelas,440901,Engineer
Qiwen,Pintelas,440901,Senior Engineer
Satyanarayana,Ermel,440902,Engineer
Masoud,Peac,440944,Senior Engineer
Anestis,Zuberek,440980,Staff
Sanjit,Rajala,441137,Engineer
Sanjit,Rajala,441137,Senior Engineer
Tommaso,Sgarro,441179,Senior Staff
Tommaso,Sgarro,441179,Staff
Subir,Quittner,441191,Technique Leader
Kazuhiko,Winter,441228,Senior Staff
Shounak,Nicolson,441240,Assistant Engineer
Shounak,Nicolson,441240,Engineer
Yuping,Jiang,441343,Senior Engineer
Shichao,Tokunaga,441510,Senior Staff
Raimond,Chimia,441669,Senior Staff
Raimond,Chimia,441669,Staff
Houman,Granlund,441723,Engineer
Houman,Granlund,441723,Senior Engineer
Susuma,Zweizig,441911,Senior Staff
Susuma,Zweizig,441911,Staff
Kinh,Kusakabe,441925,Assistant Engineer
Kinh,Kusakabe,441925,Engineer
Kinh,Kusakabe,441925,Senior Engineer
Diederik,Oxman,441927,Engineer
Diederik,Oxman,441927,Senior Engineer
Radhakrishnan,Gajiwala,442014,Senior Engineer
Shigeu,Stassinopoulos,442048,Technique Leader
Vasilii,Khasidashvili,442107,Staff
Utpal,Bodoff,442149,Senior Staff
Utpal,Bodoff,442149,Staff
Yishai,Syrzycki,442243,Assistant Engineer
Yishai,Syrzycki,442243,Engineer
Yishai,Syrzycki,442243,Senior Engineer
Kayoko,Tokunaga,442260,Engineer
Kayoko,Tokunaga,442260,Senior Engineer
Toshiko,Naudin,442464,Engineer
Toshiko,Naudin,442464,Senior Engineer
Jamaludin,Stanfel,442474,Staff
Mang,Thiran,442542,Staff
Lorien,Hellwagner,442572,Engineer
Lorien,Hellwagner,442572,Senior Engineer
Shietung,Ramsey,442576,Engineer
Shietung,Ramsey,442576,Senior Engineer
Nigel,Melichar,442608,Technique Leader
Jaewon,Piancastelli,442618,Engineer
Jaewon,Piancastelli,442618,Senior Engineer
Ishfaq,Herbst,442631,Senior Staff
Ishfaq,Herbst,442631,Staff
Sven,Georgatos,442656,Engineer
Martine,Breugel,442731,Senior Staff
Martine,Breugel,442731,Staff
Vishv,Matteis,442846,Senior Staff
Vishv,Matteis,442846,Staff
Marsha,Huttel,442960,Engineer
Marsha,Huttel,442960,Senior Engineer
Gen,Mitzlaff,443010,Technique Leader
Theirry,Beutelspacher,443093,Senior Staff
Theirry,Beutelspacher,443093,Staff
Saeed,Angel,443118,Senior Staff
Saeed,Angel,443118,Staff
Xiahua,Noriega,443218,Engineer
Billie,Gimbel,443240,Engineer
Billie,Gimbel,443240,Senior Engineer
Abdulla,Tchuente,443253,Staff
Vasiliy,Chvatal,443270,Staff
Aluzio,Mamelak,443283,Senior Staff
Aluzio,Mamelak,443283,Staff
Vasiliy,Hasenauer,443449,Engineer
Vasiliy,Hasenauer,443449,Senior Engineer
Dante,Wursthorn,443592,Assistant Engineer
Dante,Wursthorn,443592,Engineer
Dante,Wursthorn,443592,Senior Engineer
Conor,Cusworth,443634,Engineer
Conor,Cusworth,443634,Senior Engineer
Mohua,Guenter,443637,Senior Staff
Mohua,Guenter,443637,Staff
Serif,Feldmann,443647,Engineer
Serif,Feldmann,443647,Senior Engineer
Tokuyasu,Polajnar,443686,Senior Engineer
Boriana,Guenter,443735,Engineer
Leucio,Ligten,443847,Engineer
Kersti,Gini,443872,Staff
Tooru,Luca,443924,Senior Engineer
Moni,Piazza,443936,Engineer
Bowen,Ladret,443953,Senior Staff
Kokou,Coombs,444141,Engineer
Kokou,Coombs,444141,Senior Engineer
Yahiko,Narwekar,444435,Assistant Engineer
Yahiko,Narwekar,444435,Engineer
Chuanti,Leuchs,444447,Senior Staff
Chuanti,Leuchs,444447,Staff
Koichi,Garnham,444503,Engineer
Cristinel,Ghelli,444650,Engineer
Cristinel,Ghelli,444650,Senior Engineer
Mokhtar,Braccini,444687,Engineer
Junichi,Rosin,444720,Senior Staff
Junichi,Rosin,444720,Staff
Takahira,Gargeya,444738,Senior Staff
Takahira,Gargeya,444738,Staff
Kazuhiko,Brodie,444760,Senior Staff
Kazuhiko,Brodie,444760,Staff
Mani,Halloran,444939,Senior Staff
Mani,Halloran,444939,Staff
Ugo,Brodal,445035,Engineer
Ugo,Brodal,445035,Senior Engineer
Gita,Beznosov,445121,Senior Engineer
Brendon,Farrow,445122,Senior Staff
Brendon,Farrow,445122,Staff
Sedat,Sadowski,445126,Senior Engineer
Cordelia,Garnier,445240,Engineer
Cordelia,Garnier,445240,Senior Engineer
Ingemar,Terekhov,445251,Technique Leader
Arvind,Taubman,445306,Staff
Yannis,Gerlach,445307,Engineer
Yannis,Gerlach,445307,Senior Engineer
Elvia,Brodie,445410,Engineer
Elvia,Brodie,445410,Senior Engineer
Kasturi,Awdeh,445416,Engineer
Sangeeta,Champarnaud,445467,Engineer
Urs,Porotnikoff,445479,Assistant Engineer
Urs,Porotnikoff,445479,Engineer
Yagil,Ventosa,445484,Engineer
Yagil,Ventosa,445484,Senior Engineer
Jouko,Hofmeyr,445497,Senior Staff
Jouko,Hofmeyr,445497,Staff
Hein,Templeman,445509,Senior Staff
Hein,Templeman,445509,Staff
Patricia,Schlegelmilch,445600,Engineer
Patricia,Schlegelmilch,445600,Senior Engineer
Bangqing,Rosch,445630,Engineer
Naraig,Shihab,445689,Senior Engineer
Nagui,Clouatre,445743,Assistant Engineer
Nagui,Clouatre,445743,Engineer
Sadok,Thimonier,445762,Assistant Engineer
Conrado,Cannard,445787,Engineer
Conrado,Cannard,445787,Senior Engineer
Patricia,Fritzsche,445910,Senior Staff
Patricia,Fritzsche,445910,Staff
Alagu,Kaelbling,445964,Technique Leader
Oscar,Randi,446002,Engineer
Oscar,Randi,446002,Senior Engineer
Susanna,Srimani,446024,Engineer
Sangeeta,Ponthieu,446038,Engineer
Sangeeta,Ponthieu,446038,Senior Engineer
Rasiah,Danner,446071,Senior Staff
Rasiah,Danner,446071,Staff
Lijie,Kampfer,446205,Senior Staff
Lijie,Kampfer,446205,Staff
Gay,Perin,446223,Senior Staff
Gay,Perin,446223,Staff
Sedat,Rebaine,446253,Engineer
Sedat,Rebaine,446253,Senior Engineer
Lucian,Penttonen,446274,Technique Leader
Lubomir,Walston,446281,Engineer
Lubomir,Walston,446281,Senior Engineer
Shrikanth,Wursthorn,446283,Engineer
Shrikanth,Wursthorn,446283,Senior Engineer
Bilhanan,Nyrup,446287,Engineer
Bilhanan,Nyrup,446287,Senior Engineer
Bedrich,Sewelson,446370,Senior Staff
Bedrich,Sewelson,446370,Staff
Kauko,Camarinopoulos,446391,Engineer
Kauko,Camarinopoulos,446391,Senior Engineer
Kagan,Lanphier,446468,Engineer
Yucai,Krupka,446469,Technique Leader
Chiranjit,Ruther,446512,Technique Leader
Lenore,Oskamp,446848,Engineer
Lenore,Oskamp,446848,Senior Engineer
Shaowen,Tyugu,446966,Senior Staff
Shaowen,Tyugu,446966,Staff
Zsolt,Cooman,447008,Senior Staff
Zsolt,Cooman,447008,Staff
Ewing,Pluym,447061,Senior Staff
Ewing,Pluym,447061,Staff
Teruyuki,Straney,447076,Senior Staff
Teruyuki,Straney,447076,Staff
Girolamo,Giveon,447121,Senior Staff
Girolamo,Giveon,447121,Staff
Teiji,Eppinger,447149,Senior Staff
Teiji,Eppinger,447149,Staff
Ulises,Deverell,447164,Engineer
Ulises,Deverell,447164,Senior Engineer
Danae,Mullainathan,447215,Senior Engineer
Shigehito,Comte,447238,Engineer
Shigehito,Comte,447238,Senior Engineer
Hongzhu,Journel,447274,Senior Staff
Valeska,Ghalwash,447354,Senior Engineer
Bouchung,Heijenga,447372,Senior Staff
Bouchung,Heijenga,447372,Staff
Jouni,VanScheik,447584,Engineer
Jouni,VanScheik,447584,Senior Engineer
Yucel,Paludetto,447632,Assistant Engineer
Yucel,Paludetto,447632,Engineer
Padma,Guerreiro,447654,Engineer
Padma,Guerreiro,447654,Senior Engineer
Jinya,Bernardeschi,447719,Senior Staff
Xiaoshan,Polupanov,447800,Staff
Arvind,Suomi,447822,Senior Engineer
Duke,Decleir,447850,Engineer
Duke,Decleir,447850,Senior Engineer
Sachem,Bahl,447904,Senior Engineer
Goncalo,Matteis,448074,Engineer
Goncalo,Matteis,448074,Senior Engineer
Susumu,Teitelbaum,448250,Senior Staff
Susumu,Teitelbaum,448250,Staff
Fatemeh,Rusterholz,448258,Staff
Mokhtar,Kakkad,448400,Engineer
Mokhtar,Kakkad,448400,Senior Engineer
Idoia,Bala,448440,Senior Staff
Idoia,Bala,448440,Staff
Atreyi,Granlund,448519,Staff
Herb,Linares,448565,Engineer
Herb,Linares,448565,Senior Engineer
Khoa,Zastre,448606,Senior Staff
Larisa,Suppi,448633,Staff
Eishiro,Dichev,448744,Senior Engineer
Utz,Hasenauer,448749,Engineer
Utz,Hasenauer,448749,Senior Engineer
Hirochika,Lakshmanan,448762,Senior Staff
Hirochika,Lakshmanan,448762,Staff
Collette,Guardalben,448764,Engineer
Yinghua,Fabrizio,448766,Senior Engineer
Mostafa,Terwilliger,448785,Senior Engineer
Lucian,Ranai,448789,Senior Staff
Abdulla,Lipner,448846,Senior Staff
Abdulla,Lipner,448846,Staff
Malu,Brodie,448950,Senior Engineer
Marlo,Vickson,448974,Senior Engineer
Gilbert,Gadepally,449069,Engineer
Noritoshi,Panienski,449100,Engineer
Noritoshi,Panienski,449100,Senior Engineer
Takushi,Orlowski,449137,Staff
Takanari,Quaggetto,449207,Senior Engineer
Conal,Beutelspacher,449237,Staff
Marco,Schahn,449363,Senior Engineer
Mokhtar,Valette,449387,Assistant Engineer
Mokhtar,Valette,449387,Engineer
Mokhtar,Valette,449387,Senior Engineer
Sham,Pargaonkar,449526,Engineer
Sham,Pargaonkar,449526,Senior Engineer
Wayne,Millington,449540,Assistant Engineer
Wayne,Millington,449540,Engineer
Chuanti,Stamatiou,449581,Senior Staff
Geoffrey,Madeira,449592,Senior Engineer
Ottavia,Frezza,449675,Senior Staff
Ottavia,Frezza,449675,Staff
Yinghua,Pleszkun,449684,Senior Staff
Yinghua,Pleszkun,449684,Staff
Lokesh,Beznosov,449710,Technique Leader
Mariangiola,Lanzelotte,449816,Senior Staff
Mariangiola,Lanzelotte,449816,Staff
Shalesh,Puppo,449865,Senior Engineer
Teruyuki,Billingsley,449903,Senior Staff
Teruyuki,Billingsley,449903,Staff
Zhonghua,Leslie,449916,Senior Engineer
Marsal,Heystek,449962,Staff
Yonghong,Porenta,450047,Engineer
Yonghong,Porenta,450047,Senior Engineer
Duro,Erdmenger,450114,Senior Staff
Taiji,Constantine,450170,Engineer
Hsiangchu,Melichar,450322,Engineer
Hsiangchu,Melichar,450322,Senior Engineer
Saddek,Pagter,450449,Senior Staff
Saddek,Pagter,450449,Staff
Aimee,Lakshmanan,450468,Assistant Engineer
Aimee,Lakshmanan,450468,Engineer
Shietung,Molberg,450497,Senior Engineer
Douadi,Zolotykh,450556,Engineer
Dante,Jiafu,450596,Engineer
Yuping,Siprelle,450611,Engineer
Yuping,Siprelle,450611,Senior Engineer
Barun,Swist,450748,Engineer
Barun,Swist,450748,Senior Engineer
Wuxu,Furedi,450822,Engineer
Charmane,Danner,450842,Assistant Engineer
Sven,Rebaine,450874,Engineer
Sven,Rebaine,450874,Senior Engineer
Tristan,Mersereau,450900,Staff
Aris,Heusch,450928,Engineer
Ger,Schusler,451010,Engineer
Ger,Schusler,451010,Senior Engineer
Sibyl,Irland,451063,Engineer
Howell,Collavizza,451068,Senior Staff
Howell,Collavizza,451068,Staff
Kazuyasu,Spataro,451166,Engineer
Kazuyasu,Spataro,451166,Senior Engineer
Rutger,Ranon,451204,Senior Staff
Rutger,Ranon,451204,Staff
Kwan,Birta,451267,Engineer
Kwan,Birta,451267,Senior Engineer
Harngdar,Uludag,451270,Engineer
Harngdar,Uludag,451270,Senior Engineer
Youngkon,Itzigehl,451390,Senior Staff
Youngkon,Itzigehl,451390,Staff
Ramalingam,Murrill,451468,Engineer
Ramalingam,Murrill,451468,Senior Engineer
Cathie,Molenkamp,451482,Assistant Engineer
Cathie,Molenkamp,451482,Engineer
Ramya,Porenta,451499,Staff
Dulce,Rouquie,451611,Senior Engineer
Remco,Hashii,451930,Staff
Susuma,Pelz,451962,Staff
Genki,Narwekar,452029,Senior Staff
Hugh,Gaughan,452058,Senior Staff
Hugh,Gaughan,452058,Staff
Ramya,Tramer,452061,Senior Staff
Ramya,Tramer,452061,Staff
Barun,Sessa,452115,Engineer
Barun,Sessa,452115,Senior Engineer
Steen,Chinin,452149,Technique Leader
Hisao,Nastansky,452265,Engineer
Hisao,Nastansky,452265,Senior Engineer
Mohamadou,Wossner,452430,Engineer
Sreenivas,Zaiane,452472,Engineer
Morris,Strandh,452541,Senior Staff
Morris,Strandh,452541,Staff
Thanasis,Perez,452550,Technique Leader
Jagoda,Baalen,452553,Staff
Kotesh,Mitzlaff,452568,Engineer
Kotesh,Mitzlaff,452568,Senior Engineer
Girolamo,Stenning,452630,Engineer
Girolamo,Stenning,452630,Senior Engineer
Florina,Plump,452877,Engineer
Florina,Plump,452877,Senior Engineer
Seongbin,Penn,453081,Engineer
Jeanna,Lowrie,453126,Engineer
Jeanna,Lowrie,453126,Senior Engineer
Yuping,Rosiles,453151,Senior Staff
Yuping,Rosiles,453151,Staff
Sasan,Caine,453152,Engineer
Gad,Nittel,453186,Senior Staff
Gad,Nittel,453186,Staff
Rajmohan,Hasenauer,453215,Technique Leader
Kauko,Auria,453265,Engineer
Kauko,Auria,453265,Senior Engineer
Navin,Juneja,453298,Engineer
Gennady,Conde,453316,Engineer
Gennady,Conde,453316,Senior Engineer
Yahiko,Terwilliger,453325,Engineer
Jianhao,Perfilyeva,453360,Assistant Engineer
Jianhao,Perfilyeva,453360,Engineer
Jianhao,Perfilyeva,453360,Senior Engineer
Nahum,Coorg,453448,Senior Staff
Nahum,Coorg,453448,Staff
Tonny,Stellhorn,453466,Engineer
Tonny,Stellhorn,453466,Senior Engineer
Zhensheng,Sudbeck,453479,Senior Staff
Kitty,Fendler,453486,Senior Staff
Kitty,Fendler,453486,Staff
Douadi,Fiebach,453509,Engineer
Douadi,Fiebach,453509,Senior Engineer
Lokesh,Journel,453529,Engineer
Lokesh,Journel,453529,Senior Engineer
Basem,Swiss,453626,Senior Staff
Basem,Swiss,453626,Staff
Mang,Chelton,453809,Senior Engineer
Claude,Piancastelli,453822,Senior Staff
Claude,Piancastelli,453822,Staff
Shrikanth,Basawa,453837,Senior Staff
Shrikanth,Basawa,453837,Staff
Constantino,Underwood,453928,Senior Staff
Abdelghani,Covnot,453955,Engineer
Abdelghani,Covnot,453955,Senior Engineer
Vidar,Bressoud,454013,Senior Staff
Vidar,Bressoud,454013,Staff
Visit,Lipner,454032,Senior Staff
Visit,Lipner,454032,Staff
Dmitry,Pettit,454195,Senior Staff
Dmitry,Pettit,454195,Staff
Giordano,Schoegge,454231,Senior Staff
Wuxu,Gornas,454248,Senior Staff
Wuxu,Gornas,454248,Staff
Mohua,Underwood,454293,Senior Staff
Mohua,Underwood,454293,Staff
Tonia,Jording,454342,Staff
Billur,Merey,454368,Engineer
Nevio,Paludetto,454375,Senior Staff
Mamdouh,Wynblatt,454444,Staff
Hitomi,Cromarty,454479,Senior Staff
Hitomi,Cromarty,454479,Staff
Leen,Eugenio,454681,Senior Staff
Leen,Eugenio,454681,Staff
Sumant,Hmelo,454761,Engineer
Sumant,Hmelo,454761,Senior Engineer
Subbu,Cannard,454906,Senior Staff
Subbu,Cannard,454906,Staff
Haldon,Koblick,454991,Senior Staff
Haldon,Koblick,454991,Staff
Bernardo,Kermarrec,455038,Engineer
Bernardo,Kermarrec,455038,Senior Engineer
Mahendra,Cooley,455160,Engineer
Mahendra,Cooley,455160,Senior Engineer
Sariel,Fabrizio,455223,Senior Engineer
Manohar,Baranowski,455230,Staff
Kotesh,Walston,455237,Engineer
Kotesh,Walston,455237,Senior Engineer
Greger,Erbe,455339,Engineer
Remko,Rotem,455355,Staff
Adam,Angel,455461,Staff
Hailing,Penn,455506,Engineer
Hailing,Penn,455506,Senior Engineer
Raimond,Shihab,455533,Senior Staff
Raimond,Shihab,455533,Staff
Claude,Danlos,455590,Engineer
Shuzo,Munawer,455648,Senior Staff
Shuzo,Munawer,455648,Staff
Kirk,Marwedel,455649,Engineer
Kirk,Marwedel,455649,Senior Engineer
Mihalis,Kenevan,455755,Engineer
Mihalis,Kenevan,455755,Senior Engineer
Hidekazu,Perko,455849,Engineer
Hidekazu,Perko,455849,Senior Engineer
Sachar,Verspoor,455871,Senior Engineer
Dante,Panangaden,455998,Senior Staff
Dante,Panangaden,455998,Staff
Huican,Kamber,456089,Assistant Engineer
Huican,Kamber,456089,Engineer
Huican,Kamber,456089,Senior Engineer
Kazuhira,Lieberherr,456180,Staff
Bouchung,Georgatos,456361,Engineer
Bouchung,Georgatos,456361,Senior Engineer
Masanao,Maraist,456411,Senior Staff
Masanao,Maraist,456411,Staff
Kersti,Stassinopoulos,456440,Engineer
Kersti,Stassinopoulos,456440,Senior Engineer
Ebbe,Wynblatt,456521,Senior Engineer
Paris,Talmon,456584,Assistant Engineer
Paris,Talmon,456584,Engineer
Paris,Talmon,456584,Senior Engineer
Erez,Ellozy,456610,Engineer
Erez,Ellozy,456610,Senior Engineer
Dekang,Avouris,456620,Engineer
Dekang,Avouris,456620,Senior Engineer
Paloma,Portugali,456633,Senior Staff
Vidar,Lindenbaum,456650,Senior Engineer
Jongsuk,Schaap,456672,Engineer
Jongsuk,Schaap,456672,Senior Engineer
Aram,Siochi,456822,Senior Staff
Aram,Siochi,456822,Staff
Suzette,Auria,456973,Engineer
Suzette,Auria,456973,Senior Engineer
Zhenbing,Brizzi,457204,Engineer
Mansur,Kalsbeek,457237,Engineer
Mansur,Kalsbeek,457237,Senior Engineer
Janalee,Rusterholz,457295,Technique Leader
Woody,Flexer,457441,Engineer
Woody,Flexer,457441,Senior Engineer
Sandeepan,Teitelbaum,457584,Senior Staff
Ebru,Kermarrec,457594,Senior Engineer
Marla,Vidya,457598,Technique Leader
Bodo,Janocha,457606,Senior Staff
Jinpo,Lortz,457726,Senior Staff
Jinpo,Lortz,457726,Staff
Heng,Chorvat,457759,Engineer
Heng,Chorvat,457759,Senior Engineer
Abdulla,Antonakopoulos,457801,Senior Staff
Abdulla,Antonakopoulos,457801,Staff
Adib,Morrey,457853,Engineer
Adib,Morrey,457853,Senior Engineer
Sudharsan,Cusworth,457856,Senior Staff
Thodoros,Fendler,457890,Engineer
Nigel,Zallocco,457964,Engineer
Nigel,Zallocco,457964,Senior Engineer
Uta,Sambasivam,458030,Engineer
Shai,Chiodo,458036,Senior Engineer
Yagil,Benaini,458054,Engineer
Yagil,Benaini,458054,Senior Engineer
Marjo,Klassen,458058,Assistant Engineer
Marjo,Klassen,458058,Engineer
Marjo,Klassen,458058,Senior Engineer
Teunis,Hofstetter,458090,Engineer
Teunis,Hofstetter,458090,Senior Engineer
Kayoko,Sabnani,458257,Engineer
Kayoko,Sabnani,458257,Senior Engineer
Youssef,Ranst,458297,Senior Staff
Youssef,Ranst,458297,Staff
Macha,Farris,458398,Assistant Engineer
Macha,Farris,458398,Engineer
Macha,Farris,458398,Senior Engineer
Mamdouh,Suwa,458452,Senior Staff
Mamdouh,Suwa,458452,Staff
Utpal,Snyers,458570,Engineer
Ghassan,Camurati,458591,Senior Staff
Ghassan,Camurati,458591,Staff
Diederik,Lubachevsky,458596,Engineer
Diederik,Lubachevsky,458596,Senior Engineer
Valeri,Feldmann,458597,Senior Staff
Valeri,Feldmann,458597,Staff
Zsolt,Suppi,458612,Staff
Jacqueline,Lienhardt,458739,Engineer
Jacqueline,Lienhardt,458739,Senior Engineer
Jagoda,Georg,458756,Senior Staff
Xiong,Benzmuller,458766,Senior Staff
Xiong,Benzmuller,458766,Staff
Yuchang,Giaccio,458820,Staff
Xudong,Olano,458868,Engineer
Xudong,Olano,458868,Senior Engineer
Yuichiro,Ariola,458904,Senior Staff
Yuichiro,Ariola,458904,Staff
Mang,Boissier,458948,Senior Staff
Mang,Boissier,458948,Staff
Turgut,Schwartzbauer,458968,Senior Staff
Turgut,Schwartzbauer,458968,Staff
Shiv,Peha,459020,Engineer
Shiv,Peha,459020,Senior Engineer
Lena,Hiyoshi,459042,Engineer
Lena,Hiyoshi,459042,Senior Engineer
Jeanne,Decleir,459056,Senior Staff
Jeanne,Decleir,459056,Staff
Nahum,Honglei,459068,Engineer
Nahum,Honglei,459068,Senior Engineer
Souichi,Lund,459116,Engineer
Souichi,Lund,459116,Senior Engineer
Lein,Basawa,459173,Senior Staff
Lein,Basawa,459173,Staff
Saniya,Baaleh,459225,Senior Staff
Saniya,Baaleh,459225,Staff
Kwun,Reinhard,459228,Engineer
Kwun,Reinhard,459228,Senior Engineer
Ger,Majewski,459262,Engineer
Ger,Majewski,459262,Senior Engineer
Udo,Preusig,459365,Engineer
Udo,Preusig,459365,Senior Engineer
Niclas,Joslin,459416,Engineer
Niclas,Joslin,459416,Senior Engineer
Kersti,Sullins,459450,Engineer
Kersti,Sullins,459450,Senior Engineer
Pascal,Comellas,459489,Senior Engineer
Phillip,Facello,459497,Engineer
Phillip,Facello,459497,Senior Engineer
Weiye,Pettit,459514,Engineer
Weiye,Pettit,459514,Senior Engineer
Hercules,Poupard,459520,Senior Staff
Seongbae,Hutton,459541,Staff
Constantino,Bernardinello,459596,Senior Engineer
Eishiro,Bojadziev,459614,Engineer
Mark,Flowers,459671,Engineer
Mark,Flowers,459671,Senior Engineer
Fusako,Junot,459711,Staff
Gopalakrishnan,Meszaros,459811,Engineer
Gopalakrishnan,Meszaros,459811,Senior Engineer
Shahab,Couchot,459904,Senior Staff
Yongqiao,Hofman,459911,Staff
Chirstian,Quittner,459921,Senior Staff
Chirstian,Quittner,459921,Staff
Genevieve,Przulj,459930,Senior Engineer
Uma,Munch,459937,Senior Engineer
Brewster,Junot,459958,Staff
Nevin,Salinas,459991,Engineer
Nevin,Salinas,459991,Senior Engineer
Joydip,Plesums,460105,Engineer
Djenana,Daescu,460113,Engineer
Djenana,Daescu,460113,Senior Engineer
Sailaja,Perna,460114,Senior Staff
Sailaja,Perna,460114,Staff
Herb,Thombley,460176,Staff
Tsuneo,Carrera,460307,Senior Staff
Tsuneo,Carrera,460307,Staff
Toney,Sethi,460335,Senior Staff
Toney,Sethi,460335,Staff
Utz,Alameldin,460348,Engineer
Utz,Alameldin,460348,Senior Engineer
Atilio,Pietracaprina,460381,Senior Staff
Atilio,Pietracaprina,460381,Staff
Sham,Gargeya,460407,Senior Staff
Gregory,Aingworth,460473,Staff
Masali,Weisert,460665,Staff
Shuzo,Chenoweth,460693,Engineer
Uma,Taubenfeld,460749,Senior Staff
Uma,Taubenfeld,460749,Staff
Sushant,Peek,460808,Technique Leader
Vugranam,Zaccaria,461005,Staff
Sanjeeva,Osgood,461066,Senior Staff
Itzchak,Kaiser,461118,Engineer
Itzchak,Kaiser,461118,Senior Engineer
Jongsuk,Maraist,461123,Engineer
Jongsuk,Maraist,461123,Senior Engineer
Khun,Ramsay,461140,Technique Leader
Marla,Baar,461144,Staff
Bernice,Boguraev,461358,Engineer
Bernice,Boguraev,461358,Senior Engineer
Jianhui,Cromarty,461417,Senior Staff
Gina,Shokrollahi,461556,Engineer
Gina,Shokrollahi,461556,Senior Engineer
Krassimir,Auyong,461640,Engineer
Krassimir,Auyong,461640,Senior Engineer
Gadiel,Lichtman,461691,Staff
Bernt,Improta,461776,Senior Staff
Shan,Rossi,461807,Engineer
Shan,Rossi,461807,Senior Engineer
Lansing,Prenel,461820,Senior Engineer
Zhiwei,Narahari,461866,Engineer
Zhiwei,Narahari,461866,Senior Engineer
Kousuke,Pepe,461877,Senior Engineer
Ranan,Stranks,461891,Technique Leader
Alassane,Narahari,461898,Engineer
Jagoda,Porotnikoff,461909,Engineer
Jagoda,Porotnikoff,461909,Senior Engineer
Harjit,Biran,461957,Senior Staff
Harjit,Biran,461957,Staff
Sachar,Antonisse,462049,Senior Staff
Naftaly,Zockler,462059,Technique Leader
Mahmut,Ramras,462116,Engineer
Mabhin,Emmart,462157,Senior Staff
Anneke,Albarhamtoshy,462231,Senior Staff
Anneke,Albarhamtoshy,462231,Staff
Achilleas,Mundy,462237,Engineer
Achilleas,Mundy,462237,Senior Engineer
Ohad,Jullig,462351,Senior Engineer
